id,difficulty,uniqueness,goal words,valid words,total words, cells, hint
7699,2940.5,0.24474660074165636,333,1279,2381,81,inside+wrap -- From 4-5 letters. -- 
7700,2942.0,0.0,472,1782,1782,36,inside+wrap -- 
7701,2945.0,0.0,220,921,3093,63,inside -- Words with at least 4 letters. -- 
7702,2949.5,0.49836065573770494,248,758,2965,49,inside+wrap -- At least 4 of da letters. -- These words seem to end with the letters... consonants. -- 
7703,2957.0,0.5143769968051118,180,693,3185,81,inside -- OMG, ends with a letter from: potato -- 
7704,2959.5,0.0,435,1818,1818,32,inside+wrap -- 
7705,2960.0,1.431809045772439,15,17,3920,54,inside+wrap -- 4-5 many letters, so little time. -- The first part of the word is important. Is one of : mike -- OMG,these are: verbs -- 
7706,2960.5,0.5143884892086331,235,739,3051,81,inside -- At least 4 of da letters. -- OMG, ends with a letter from: consonants -- 
7707,2964.0,1.0229716981132075,90,325,3585,64,inside+wrap -- In the beginning was one of these letters: vowels -- These words are all: nouns. -- 
7708,2965.5,0.0,355,2164,2164,72,inside+wrap -- 
7709,2966.5,0.47547169811320755,150,780,3115,48,inside+wrap -- In the beginning was one of these letters: vowels -- 
7710,2974.0,1.1030555555555557,37,92,4051,72,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- Words need to represent with : i and r. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7711,2976.0,0.0,420,1842,1842,42,inside+wrap -- 
7712,2984.0,0.0,92,561,4027,64,inside+wrap -- Words with at least 3 letters. -- 
7713,2988.5,0.7723503965392935,118,501,3430,81,inside+wrap -- From 4-5 letters. -- In the beginning was one of these letters: lisa -- 
7714,2989.5,0.6432246998284734,374,487,3230,63,inside+wrap -- These words are all: verbs. -- 
7715,3003.0,1.304356539363713,21,68,3949,63,inside+wrap -- Exactamundo 4 -- What's in dem words. Is it: t and i. Yeah it is. -- These words seem to start with... consonants. -- 
7716,3009.5,0.5234899328859061,224,994,3145,72,inside -- OMG, ends with a letter from: lisa -- 
7717,3017.5,0.5475,236,1350,3561,72,inside+wrap -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7718,3018.0,0.0,222,2483,2483,81,inside+wrap -- 
7719,3022.5,1.3937502555465198,169,323,4185,81,inside+wrap -- From 4-5 letters. -- The first part of the word is important. Is one of : consonants -- OMG,these are: verbs -- 
7720,3031.5,0.26141078838174275,222,908,3245,64,inside+wrap -- Maka dem all the same siza: 4 -- 
7721,3035.0,0.0,316,2253,2253,64,inside+wrap -- 
7722,3039.5,1.0387932672213989,84,419,4248,72,inside+wrap -- Maka dem all the same siza: 5 -- OMG, ends with a letter from: lisa -- 
7723,3040.0,0.0,464,1884,1884,42,inside+wrap -- 
7724,3044.5,0.6304159445407279,405,514,3282,56,inside+wrap -- OMG,these are: verbs -- 
7725,3052.0,0.4925373134328358,105,1094,4017,81,inside+wrap -- OMG, ends with a letter from: minos -- 
7726,3054.5,0.0,407,1585,2229,56,inside+wrap -- At least 5 of da letters. -- 
7727,3062.5,0.5475,482,1225,2730,72,inside+wrap -- These words are all: nouns. -- 
7728,3077.0,0.0,376,1965,1965,49,inside+wrap -- 
7729,3077.5,0.5363636363636364,376,1351,3140,48,inside+wrap -- OMG,these are: nouns -- 
7730,3081.5,0.0,168,1445,3662,81,inside+wrap -- Your words my be not longer than dis many fingers: 4. -- 
7731,3085.0,0.8701253876400015,231,323,3888,56,inside+wrap -- 4-5 many letters, so little time. -- OMG,these are: verbs -- 
7732,3087.0,0.6304159445407279,479,622,3217,72,inside -- OMG,these are: verbs -- 
7733,3099.0,0.0,334,2308,2308,56,inside+wrap -- 
7734,3099.0,0.0,440,2055,2055,56,inside+wrap -- 
7735,3100.0,0.0,418,2067,2067,56,inside+wrap -- 
7736,3102.5,0.44014084507042256,256,1010,3211,81,inside+wrap -- Words with at least 4 letters. -- In the beginning was one of these letters: consonants -- 
7737,3119.0,0.5581395348837209,83,1036,4231,81,inside+wrap -- OMG, ends with a letter from: mike -- 
7738,3121.0,1.1946233993478086,203,252,3859,64,inside+wrap -- Ends with a letter from minos -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
7739,3122.5,0.49504950495049505,58,429,4430,64,inside+wrap -- Your words my be not longer than dis many fingers: 4. -- The first part of the word is important. Is one of : vowels -- 
7740,3130.0,0.0,352,2346,2346,81,inside -- 
7741,3130.0,0.0,392,2126,2126,54,inside -- 
7742,3131.0,0.0,438,2004,2004,49,inside -- 
7743,3136.5,0.0,441,2092,2092,48,inside+wrap -- 
7744,3137.5,0.5304083405734145,462,1217,2908,64,inside+wrap -- OMG,these are: nouns -- 
7745,3138.0,0.0,480,1990,1990,81,inside -- 
7746,3140.0,0.0,486,1989,1989,64,inside -- 
7747,3140.0,0.0,498,1967,1967,48,inside+wrap -- 
7748,3151.0,0.9607057416267943,193,592,4149,81,inside+wrap -- Your words my be not longer than dis many fingers: 4. -- The first part of the word is important. Is one of : consonants -- These words are all: nouns. -- 
7749,3163.0,0.24732620320855614,94,732,4612,56,inside+wrap -- Exactamundo 4 -- 
7750,3169.0,0.49836065573770494,256,2058,3136,63,inside+wrap -- These words seem to end with the letters... consonants. -- 
7751,3169.0,1.0436832061068702,163,382,3865,81,inside+wrap -- Exactamundo 5 -- OMG,these are: nouns -- 
7752,3169.5,1.0808333333333333,88,325,4558,72,inside+wrap -- At least 5 of da letters. -- OMG, ends with a letter from: potato -- OMG,these are: nouns -- 
7753,3172.5,0.0,485,2106,2106,64,inside+wrap -- 
7754,3172.5,0.5363636363636364,379,1400,3278,64,inside+wrap -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7755,3172.5,1.066993706427073,20,122,5275,81,inside+wrap -- What's in dem words. Is it: t and et. Yeah it is. -- These words are all: nouns. -- 
7756,3175.5,0.737601264572219,37,153,4833,63,inside+wrap -- No more no less than the best which is 4. -- What's in dem words. Is it: e and s. Yeah it is. -- 
7757,3177.0,0.0,438,2050,2050,54,inside -- 
7758,3193.0,1.104629319020463,146,508,4404,81,inside+wrap -- The first part of the word is important. Is one of : minos -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7759,3201.0,0.0,242,2656,2656,56,inside+wrap -- 
7760,3203.5,0.0,465,2163,2163,72,inside -- 
7761,3203.5,0.0,513,2039,2039,48,inside -- 
7762,3206.5,0.0,399,2383,2383,48,inside+wrap -- 
7763,3212.5,0.0,253,2662,2662,54,inside+wrap -- 
7764,3213.0,0.27524038461538464,313,1480,2977,81,inside -- 4-5 many letters, so little time. -- 
7765,3227.0,0.5363636363636364,484,1123,2959,64,inside+wrap -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7766,3234.0,0.4634920634920635,191,614,3735,72,inside+wrap -- Words with at least 4 letters. -- Ends with a letter from wedding -- 
7767,3242.0,0.0,504,2082,2082,56,inside -- 
7768,3244.0,0.0,282,1341,3577,72,inside+wrap -- Words with at least 4 letters. -- 
7769,3244.5,0.5335570469798657,350,1489,2962,64,inside+wrap -- Ends with a letter from wedding -- 
7770,3246.5,0.0,421,1794,2590,56,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- 
7771,3250.5,0.44014084507042256,512,1811,2322,54,inside -- In the beginning was one of these letters: consonants -- 
7772,3254.5,0.24705882352941178,185,831,3805,64,inside+wrap -- Maka dem all the same siza: 4 -- 
7773,3262.0,0.3050847457627119,187,1220,3829,49,inside+wrap -- All these words have something in common. I think r. sry typo -- 
7774,3273.0,0.4752851711026616,346,2130,2782,63,inside+wrap -- The first part of the word is important. Is one of : consonants -- 
7775,3277.0,0.0,552,2177,2177,48,inside+wrap -- 
7776,3278.0,0.0,464,2238,2238,72,inside -- 
7777,3288.5,1.0229716981132075,123,374,4152,49,inside+wrap -- These words seem to start with... vowels. -- OMG,these are: nouns -- 
7778,3298.5,0.8974546018935279,145,169,4355,56,inside+wrap -- No more no less than the best which is 4. -- These words are all: verbs. -- 
7779,3303.5,0.0,511,2224,2224,63,inside+wrap -- 
7780,3311.0,0.41025641025641024,50,157,4519,81,inside -- At least 4 of da letters. -- All these words have something in common. I think e and i. sry typo -- 
7781,3313.5,0.0,521,2229,2229,48,inside+wrap -- 
7782,3327.5,0.5236486486486487,153,1234,3580,49,inside+wrap -- OMG, ends with a letter from: vowels -- 
7783,3328.0,0.575091575091575,286,1185,3529,72,inside -- In the beginning was one of these letters: wedding -- 
7784,3328.5,0.0,333,1283,3153,72,inside+wrap -- Words with at least 4 letters. -- 
7785,3330.0,0.0,492,2160,2160,54,inside+wrap -- 
7786,3341.0,1.660676539807131,37,83,4594,63,inside+wrap -- What's in dem words. Is it: s and i. Yeah it is. -- These words seem to start with... wedding. -- These words are all: nouns. -- 
7787,3353.0,0.2397094430992736,341,1459,3018,81,inside+wrap -- From 4-5 letters. -- 
7788,3355.5,0.5298245614035088,158,1485,4180,72,inside+wrap -- The first part of the word is important. Is one of : lisa -- 
7789,3375.0,0.5475,390,1451,3621,72,inside+wrap -- These words are all: nouns. -- 
7790,3375.0,0.0,558,2172,2172,48,inside+wrap -- 
7791,3380.0,0.0,586,2179,2179,81,inside -- 
7792,3394.5,0.0,375,2583,2583,72,inside+wrap -- 
7793,3396.5,0.0,489,2328,2328,48,inside+wrap -- 
7794,3397.0,0.0,448,2565,2565,64,inside -- 
7795,3410.5,1.0487941739020257,108,416,4969,81,inside+wrap -- OMG, ends with a letter from: mike -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7796,3412.5,0.6078431372549019,184,806,3947,56,inside+wrap -- What's in dem words. Is it: s and i. Yeah it is. -- 
7797,3414.5,1.299016151094957,61,136,4864,64,inside+wrap -- No more no less than the best which is 4. -- In the beginning was one of these letters: minos -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7798,3423.0,0.8787100456621004,8,71,4839,72,inside+wrap -- From 4-5 letters. -- Words need to represent with : et. -- 
7799,3423.0,0.7189734048653676,330,1146,3442,81,inside+wrap -- 4-5 many letters, so little time. -- These words seem to end with the letters... consonants. -- 
7800,3426.5,0.0,433,2586,2586,81,inside+wrap -- 
7801,3433.5,0.0,491,2364,2364,81,inside+wrap -- 
7802,3441.5,0.5173299101412067,226,911,4058,56,inside+wrap -- Exactamundo 5 -- 
7803,3461.5,1.7598456201645263,10,19,5526,81,inside+wrap -- No more no less than the best which is 5. -- These words seem to end with the letters... frog. -- OMG,these are: verbs -- 
7804,3466.0,0.0,556,2280,2280,81,inside -- 
7805,3472.5,0.0,357,1982,3350,81,inside -- At least 5 of da letters. -- 
7806,3476.0,0.0,592,2372,2372,63,inside -- 
7807,3477.5,0.0,507,2400,2400,72,inside+wrap -- 
7808,3500.0,0.0,290,2931,2931,36,inside+wrap -- 
7809,3510.5,0.0,499,2437,2437,81,inside+wrap -- 
7810,3513.5,0.0,543,2318,2318,72,inside+wrap -- 
7811,3520.0,0.0,306,2943,2943,42,inside+wrap -- 
7812,3522.5,0.0,483,2457,2457,48,inside+wrap -- 
7813,3527.0,0.0,572,2317,2317,64,inside+wrap -- 
7814,3533.0,0.0,294,2962,2962,56,inside+wrap -- 
7815,3534.5,0.0,485,2468,2468,36,inside+wrap -- 
7816,3543.0,0.0,468,2485,2485,56,inside+wrap -- 
7817,3567.0,0.545297670405522,578,1379,3289,72,inside+wrap -- OMG,these are: nouns -- 
7818,3571.5,0.4631578947368421,530,1937,2988,49,inside+wrap -- These words seem to end with the letters... consonants. -- 
7819,3576.0,1.3895262131467248,13,23,5188,72,inside+wrap -- Words need to represent with : el and e. -- OMG,these are: verbs -- 
7820,3580.5,0.0,493,2510,2510,64,inside+wrap -- 
7821,3585.0,0.0,328,2997,2997,81,inside+wrap -- 
7822,3594.5,1.1690829534309763,171,229,4861,81,inside+wrap -- Exactamundo 5 -- These words are all: verbs. -- 
7823,3631.5,1.2709262435677529,23,294,6018,81,inside+wrap -- Words need to represent with : r and s. -- These words seem to start with... vowels. -- 
7824,3631.5,0.0,557,2545,2545,81,inside -- 
7825,3632.0,0.49310344827586206,205,1298,4473,81,inside+wrap -- These words seem to start with... lisa. -- 
7826,3642.5,0.0,505,2566,2566,63,inside+wrap -- 
7827,3650.5,0.5363636363636364,504,1347,3562,72,inside+wrap -- These words are all: nouns. -- 
7828,3662.5,0.5018450184501845,189,832,4416,63,inside+wrap -- In the beginning was one of these letters: mike -- 
7829,3677.0,1.507538635506973,8,23,5595,81,inside+wrap -- Words need to represent with : i and el. -- These words are all: verbs. -- 
7830,3693.0,0.24474660074165636,390,1720,3388,81,inside+wrap -- 4-5 letters. -- 
7831,3710.0,0.0,342,1385,3805,72,inside+wrap -- Words with at least 4 letters. -- 
7832,3715.0,0.0,312,3135,3135,63,inside+wrap -- 
7833,3716.5,0.575091575091575,186,720,4599,81,inside+wrap -- Words with at least 5 letters. -- In the beginning was one of these letters: wedding -- 
7834,3734.0,0.0,480,2102,3198,81,inside+wrap -- Words with at least 5 letters. -- 
7835,3759.0,0.0,496,2903,2903,56,inside -- 
7836,3760.0,0.24474660074165636,378,1746,3708,72,inside+wrap -- 4-5 letters. -- 
7837,3761.5,0.0,509,2683,2683,49,inside+wrap -- 
7838,3767.0,0.545297670405522,602,1466,3578,48,inside+wrap -- These words are all: nouns. -- 
7839,3770.0,0.0,394,2203,3655,63,inside+wrap -- Words with at least 5 letters. -- 
7840,3784.0,0.5363636363636364,291,1738,4651,81,inside+wrap -- These words are all: nouns. -- 
7841,3789.0,0.545297670405522,517,1086,4047,72,inside+wrap -- Words with at least 5 letters. -- These words are all: nouns. -- 
7842,3816.0,0.4752851711026616,550,2412,2982,56,inside+wrap -- These words seem to start with... consonants. -- 
7843,3816.0,1.1772052823527452,108,134,5462,64,inside+wrap -- OMG, ends with a letter from: potato -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
7844,3825.5,0.0,549,2727,2727,42,inside+wrap -- 
7845,3833.5,0.545297670405522,574,1437,3800,81,inside -- These words are all: nouns. -- 
7846,3837.0,0.0,634,2596,2596,49,inside+wrap -- 
7847,3855.0,0.5475,412,1295,4675,72,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7848,3860.0,0.0,570,2767,2767,72,inside -- 
7849,3875.5,0.0,465,3019,3019,49,inside+wrap -- 
7850,3879.5,0.5257995735607676,393,1244,4794,64,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- These words are all: nouns. -- 
7851,3902.0,0.0,570,2793,2793,54,inside+wrap -- 
7852,3910.0,0.0,596,2788,2788,81,inside+wrap -- 
7853,3937.0,0.0,356,3351,3351,63,inside -- 
7854,3940.5,0.6455160744500846,477,590,4926,64,inside+wrap -- OMG,these are: verbs -- 
7855,3945.0,0.918465084443858,316,385,5261,81,inside+wrap -- 4-5 many letters, so little time. -- These words are all: verbs. -- 
7856,3955.0,0.2328767123287671,457,1853,3912,81,inside+wrap -- 4-5 many letters, so little time. -- 
7857,3962.5,0.4742268041237113,551,2374,3312,63,inside+wrap -- These words seem to end with the letters... consonants. -- 
7858,3978.0,1.5176821800173297,16,44,6928,81,inside+wrap -- Maka dem all the same siza: 4 -- All these words have something in common. I think e and s. sry typo -- These words are all: verbs. -- 
7859,3978.0,0.4634920634920635,406,1708,4154,72,inside+wrap -- These words seem to end with the letters... wedding. -- 
7860,3978.5,0.0,186,1586,5297,81,inside+wrap -- Words with at least 4 letters. -- 
7861,4002.5,0.0,621,2768,2768,81,inside+wrap -- 
7862,4004.0,0.6432246998284734,666,878,4576,72,inside+wrap -- OMG,these are: verbs -- 
7863,4045.0,1.1225915750915751,223,647,5492,81,inside+wrap -- In the beginning was one of these letters: wedding -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
7864,4046.5,0.5353535353535354,233,1186,4986,81,inside+wrap -- These words seem to end with the letters... potato. -- 
7865,4066.0,0.0,372,3456,3456,63,inside+wrap -- 
7866,4074.5,0.0,635,2933,2933,72,inside+wrap -- 
7867,4114.5,0.5335570469798657,343,1821,4377,81,inside+wrap -- OMG, ends with a letter from: wedding -- 
7868,4133.0,0.0,478,3270,3270,63,inside+wrap -- 
7869,4154.0,0.0,720,2986,2986,72,inside -- 
7870,4155.5,0.5257995735607676,600,1704,4319,63,inside+wrap -- OMG,these are: nouns -- 
